Id,pricingInfos.price,pricingInfos.rentalTotalPrice
5e11702ce7,218175.78,1241.66
e138f2b4ca,1202772.84,6913.12
d3b2ffb2ac,987092.06,4204.32
3f709e258b,695185.34,3734.146666666667
53a3a9261b,423331.82,3552.16
75a3584004,693110.42,3805.0133333333333
25f2677447,806822.82,3385.04
21f08d1e32,332774.86,1363.98
8978805c92,289813.84,1896.16
761bc75902,254862.88,2211.1
815deb2249,320361.82,2886.12
8d00f752bd,917713.58,2980.1576666666665
a80b37fe12,393184.3,2858.14
7199a7a1a2,826397.32,3737.92
05abe14a68,388454.98,2300.0
a85ebbfca6,931256.8,5091.586666666667
356c543d88,279141.64,1727.3053333333332
75d8465904,144760.0,58270.6
d8ed394e7a,221896.7,1263.24
671ee8420b,240902.94,1459.42
47f1b58602,641057.18,2731.92
ba4f3f65b3,323021.72,1520.06
86699915a5,759704.3,3979.62
9b87b053cb,277773.64,1727.34
6a32ea4a4e,960173.08,5258.706666666668
1ff203e6c2,420335.74,2155.5
96e6289ebd,426285.9,2317.16
32a1136ff5,1541932.0,7218.48
f7357afbea,512304.14,2143.21
d572929b6b,1359553.8,5101.5
ea0681d306,796132.28,2980.96
22640c3581,205738.74,1192.52
48dfafedba,309497.88,1614.073333333333
983fb580da,583645.66,3523.28
0d42089d75,222940.49333333335,1486.86
828b5fca95,245741.0,1667.72
e76e12eb78,354879.9133333333,2047.82
c80b1b2b2d,906065.88,4762.84
adba160836,228628.925,1632.14
b6e93f98ba,732082.1,5394.52
1f88ba1c62,3140171.8,13035.14
d016c94bef,221927.48,1393.204
d34bfe2cae,1078859.4637606838,5171.58
40cdd5c9bf,1466163.9533333331,8018.8
f933b86489,1480289.58,7534.8
b5a9fb8872,553821.0133333333,3522.3666666666663
7cf030f557,1282430.2,5450.04
9f46ae7510,3211347.95,19970.28
a6e10fe1ad,349671.0,2280.0
e0bf724ec2,609391.76,4112.36
ea296c706e,407283.52,2101.64
5a23a0c93b,199500.0,1097.6936666666666
531eb2531e,634124.1266666666,2434.22
a5430c1c18,401771.92,2870.92
e00f8ed832,392181.76,2181.7
e780aa0275,350646.8,2298.34
bb290c53b2,665447.94,2939.106666666667
fee8beb333,535945.4266666666,2565.88
764c831d98,558297.615,3118.3
7b017b4861,3353699.94,17593.3
9d55f9cc54,1173017.8,6542.51
071e108603,443981.8,31097.94
1db6fb288f,379506.36,2624.62
0a3dbc519b,528499.9,3737.2600000000007
4cc967af28,248352.8,1276.4066666666668
4ccceac87c,551386.96,3132.94
10a8d6bee6,531173.7339999999,3084.08
b9d507c001,206379.52,2460.02
001a5aad5c,648856.08,3551.1
270637dc8d,1182954.54,10361.88
641a2f3e3b,583673.86,3709.1
84ca9cbac3,311850.8,1903.18
b6cdc09540,345868.48,1968.8693333333335
12ab3e9435,426807.4133333333,2404.413666666667
5c9da369d0,1561412.04,7571.1
670bd02e12,342022.62,2568.686666666667
192c3b124d,387725.72,3499.86
fc0cff93c5,1130121.54,7137.1
58988c7af0,335257.98,1958.42
4fd706dbfb,368173.54,1741.06
8d4afc42d2,592445.6066666667,3250.2
5e72a13447,462881.6,2587.36
393a931f9f,437065.82,2101.11
1112bf0afe,2672843.52,26979.18
4d471dfdb9,168000.0,1154.9873333333335
d9e439fc70,372250.62666666665,2010.48
97159d6f2f,490014.21,2536.48
0623e17dcf,361243.16,1744.62
a4ff47778c,1129701.9,6148.38
165006e149,251640.92,3224.04
e1ba683f68,580228.0,7403.72
a09ddf98ba,644995.7933333333,4017.63
0acdd85725,860677.7,4915.76
50cae8a9fa,424632.56,3462.22
e2e49e91b1,531124.32,2775.16
7f4676d8ed,672195.94,4046.5
d2fcaccbef,455000.0,3582.62
a17e3cad0d,300538.0,26276.94
a73a082564,1627443.84,9599.28
8fc96dab5c,226882.38,2184.8
7595382641,4068176.6133333333,10854.16
16aba7797a,738695.94,3380.46
23b68ddd31,274051.06,1562.88
c4863f9829,1633852.2026666666,7393.92
63a2e17548,594263.51,3371.07
5de6f8e17a,1058763.68,4255.0
23e84230ad,421664.98,2677.3
42af8e4fc4,515642.8,3317.82
60c0db2d18,354759.94,2928.891818181818
794b3f91f9,1257422.52,7570.6
b081c890a3,1613359.98,13443.12
f00c04642f,352617.9,2225.1
4526906f0c,701217.98,7119.82
0c6a38a93b,182000.0,1216.4706666666666
447b9b1899,1452546.26,5609.493333333333
e34abfd1ce,696205.94,4286.286666666666
c936b99fe8,272106.7,1375.72
b96ea32792,733354.18,4109.5
a2df2ab806,208924.68,1746.04
169972d37d,2285359.94,13315.14
c38d8e3ef1,929178.18,3840.18
6ef8fe9706,501773.54,4180.02
d647fa1464,247342.56,1730.8266666666666
b7343ee588,432870.1914285714,2427.42
50adc70aaa,361299.38,2056.78
38816e1ce1,258193.46,1365.36
0485d919c9,278543.76,13866.2
ae3c17983a,839271.56,3957.68
39dc2b32d6,399974.6366666667,2127.3
af168f6e94,139026.92,1108.134
40b0325a09,1867996.3648333335,6238.62
5ca26d00c7,366172.032,1986.68
77c621b7c4,307047.8,1710.66
21877af32f,1764708.76,17604.68
36906b9d9f,906947.8,5050.1
e314e43a47,1137085.6,6263.92
17d5c487ad,546363.66,2406.62
2fd952dd2d,496695.4,4712.16
e762cd74af,413825.88,2122.58
84d220534e,229039.78,1603.333333333333
663c884169,1008207.86,3215.8843333333334
d6bb5bf7d6,626541.9,3990.96
9824a43497,413935.16,2241.24
7c18313f95,324941.92,2207.2
07096bc9e7,341977.94,1938.86
4d33475a22,359902.2640000001,2282.92
803547367c,246727.6,1296.3742857142859
ea0fcaebdf,724910.0,4339.82
c2b8f2f52c,245729.25333333336,1326.38
d4e76b6361,486807.74,2695.74
5bb2ecde55,2822693.54,13042.52
0707a7a246,224693.96,1776.8
e9a6406dc1,218833.9,1226.6
6a4c7be222,239798.68,1339.92
377519f41d,282471.36,1688.1
fbedbaff1a,608047.88,2962.0
51724ebd56,1402939.8,4557.48
063e01019a,273447.68,1568.28
b8055408d3,515913.24,3315.04
f3bab81d8b,999942.06,3996.5
8b24ebd92a,153023.86,929.64
1e2113c72f,296015.86,17950.64
2846ecde96,1196145.64,4924.26
dc171a7cbc,256759.16,1790.16
77918354d6,1344964.61,6299.32
693fcdbb55,1112994.1933333334,6342.026666666667
bd9c818d26,253270.76,1571.26
183bd80888,564465.9,2309.9
18a51b2646,369781.98,2009.44
3ca5987d4a,674707.2,2857.66
bbdf048407,328514.692,2124.68
25b815828a,174439.98,1568.87
d9d264d0b9,804229.98,4350.6
93d41c9725,1985969.82,10770.52
def151f3f5,694209.18,3974.38
aeb8c40f32,439683.98,2152.9
62c908f9b0,386448.96,2020.26
64d107eea3,518349.7,2487.22
48cefe254f,625217.9021756023,2907.56
d6063ef534,674153.18,5681.0666666666675
720bd893e4,706825.08,2870.6
9acd88cd64,478273.79,2612.56
c5ff1b74a6,1809373.88,7652.3
8c97de0970,376035.2933333333,2013.38
e3623c5448,853985.74,4469.02
f720a2a6a9,442917.76,2323.48
d035861418,305028.24,1831.58
ef9b06fd22,294212.26,1737.12
121be99827,517334.89,4542.52
89c8a2253e,1702833.96,4223.72
f0ba526662,150500.0,14560.11
b096c3508a,646947.4,4207.57
6905b729a4,754933.18,4072.6
9a0133cf72,1110101.68,11212.44
513a4419dc,426229.36,11371.115
22c588f40a,510874.06,3312.46
962f8883fc,402167.28,2858.6133333333337
1e03d5d12d,748966.48,5776.14
b933ac38bb,601402.88,4157.9
d694ef10db,377362.92,2062.24
dff78529e0,534583.96,4798.61
a0bbf82105,233173.42,5634.94
631560c23d,148145.0,1119.4083333333333
aea7449eeb,697001.22,3608.16
61093f5783,1378061.98,7825.92
b1d555c42a,230740.22,1458.24
a84bc21ddf,406577.04,2084.12
13a3cc0782,1899477.66,8902.28
cf038f81c2,217321.08,1957.36
f66bc2e5c2,226826.42,1307.12
c0879d520c,831480.8,3933.28
ceb88d99de,1183891.2133333334,5790.64
a3a07694c4,569981.92,2574.76
8936402d9c,251005.20766666665,14182.74
38a928c166,204470.68,1303.28
4100d9c122,619240.96,3665.6
983a2c4dd8,329033.76,2146.84
e888ac31f3,299015.9,1839.9
da8cdda7f0,425864.89,2410.7
317e1ed616,1428727.4,7083.9
00eddbbbde,578216.66,3404.36
37585a804d,967540.5,4930.2
19d10914e5,696387.96,4919.7
5008833594,1861082.46,9471.62
7734341ac7,693339.16,3159.86
cb78fe0361,1528883.92,7995.32
33b1f06ceb,206270.6,2190.36
13f1a2bef7,348990.46,1927.66
a71615d849,188061.94,1309.9313333333332
6e0c473725,198212.0,5006.48
8f952c9024,483960.9,3109.36
7e4ae7b794,274471.98,1552.92
3cf4b0d536,306453.05333333334,1941.273333333333
abc87b48a4,336428.34,1930.34
88adb2ff6f,1353541.02,11777.02
2eecd72e89,1220158.76,5214.5
ee0f74dfc4,898239.86,4346.9
5ce333002d,918735.8,4375.58
c061ba707e,218496.3,1117.58
1f6e10cf86,266828.66,1888.7
7d2feaa2a3,469688.36,2200.84
72fb04ed6e,290667.7,2028.72
a3ced801d7,411403.96,2417.4066666666668
c947c8c267,235346.78,1516.52
b7117fd3c1,1530059.98,9633.68
026082b3d6,164500.0,1736.495
ac16c9bb7d,1473569.94,6595.4
0130f91399,1396850.0,9507.2
a3c0716fb1,2347675.06,6281.54
489ea3010e,372850.9,2151.06
73a4ab6355,1365625.2333333334,7004.54
1bbddf6bf0,1113839.88,5696.92
df40e3c761,308780.41333333333,2653.08
bd909241eb,618445.9,2975.56
e9d751a578,292961.96,2043.3866666666668
1dbbba2774,446557.86,1959.82
d54b7bffdb,573140.52,1967.86
7ac0ddac51,2244094.78,13221.22
acf42163ea,416137.24,2281.3266666666664
35aa57b362,361071.88,1763.86
7d2e2d41aa,1113531.88,6938.94
c3dc0bfadc,350728.94,3673.053
a4d4544bf0,796642.4133333333,4082.62
9bc7f7d703,558514.12,2732.04
4b2b0b253d,440131.92,1873.72
31f6b0e4dd,489863.06,3479.4
d10d982819,264648.5,2086.8416666666667
71e7d3a66c,444093.84,2062.28
3151d1ad64,545215.94,4378.8
c9aa5c308d,169464.4,1434.2620000000002
4a042cccc3,1512881.94,8786.9
b8195a346a,292797.84,1737.996
03a32a379f,272028.76,1766.3
6e1d6c1b6f,491229.02,3615.92
9e2c6c15fb,178807.88,1185.32
ec62d33091,273717.08,18225.74
6875611555,560293.68,4385.23
f77aa0e3a4,1257547.06,6262.3
d98ee72e65,440032.4,2162.78
3653b09d49,439825.72,2759.18
fa741034bb,937614.04,3763.4
b28c1346f8,330427.98,1743.68
8e3b0409b2,257791.86,1807.4720000000002
c139646431,1627922.58,7521.98
cdae1cdd36,955065.92,5623.18
1d2e3e4425,224055.74,1398.82
0c219e2b94,199500.0,1097.6936666666666
2fbb22b3d5,1836729.76,9240.06
e763c6ccc3,367317.08,1986.28
1cca3592d8,522328.72,2138.42
0f9b1efb77,666721.96,3123.16
5067857d87,551529.84,2756.42
0441db4bc4,180963.88,1626.46
72d8ec12c0,607880.62,3540.16
2ffa947f10,385461.9,1893.78
7850d12f32,709914.84,4163.35
98d14d75b8,1463394.9,8818.3
a95af57fe5,628134.8,2544.64
d4931aaef2,1366034.62,6930.82
91af35a08a,290331.94,1704.7
4e012ba675,361012.62,2011.1
51f07eb7ff,1069910.9,4277.76
a0755ef855,380034.24,3555.74
5a29e35fef,203672.0,1188.1157142857144
a053b347ab,539562.78,2956.84
0135d8388c,1708125.9,9940.72
07bcf8b4c2,510738.38666666666,3432.8309999999997
33e5783af8,513414.16,4239.88
2d91d52130,514508.34,4785.4
e61e42b849,477364.78,2605.02
2f21f555a1,216544.82,1649.72
d47683f6f2,1202983.52,4733.78
4b42d96ee1,819968.04,5525.88
e1f6a5418c,1048356.54,7956.6
75dbdc4f12,611263.16,4254.5
14e75c73a8,470354.2,2320.82
57ac6f248b,802507.94,4267.0
e21453e900,1015769.78,4520.82
d2916ec63d,1404059.92,6862.08
615fb9c342,682107.94,3738.78
de9abb6e81,273106.26,54935.96
c3aeadd30a,1170382.25,6210.84
96ff4bdf68,388539.4,1936.62
68265296ce,757049.75,3615.88
01524200fc,202884.8,1384.42
477e1b59ea,3379529.98,10711.8
84bd79c556,1016385.86,6634.2
28b5614e4b,649151.94,3036.24
b04d1c84f6,856519.9,4324.74
2b6e13c9a6,325607.72,1912.18
10402f4c2f,408869.96,3144.28
0482d2f07d,1618754.5533333335,6046.62
7c1f34bf13,425501.66,2084.6
5c5296a900,607066.5666666667,4408.48
6d51ed3eaf,280477.22,1666.0
3cfd2f72ef,387059.73,2404.04
7cb2ad8b4c,739491.18,5112.54
e093c23318,1868579.78,12074.74
1e88853051,1325995.9,5516.74
b0b942f06f,492701.84,1724.62
25890ff3b2,810893.78,5129.88
9bf6941028,276013.82,1858.74
e421283c0f,137150.06666666665,1717.14
6b03cc2814,574245.86,1885.6
4a86883ead,505518.12,2695.6
472c79adfe,2302145.84,11120.46
43ab73ac32,461855.73333333334,2077.96
c1f0c72eae,236487.92,2573.78
b79d6a8989,482382.88,4031.153333333333
a84a3ed7b3,360752.0,2069.0
5cbd10e279,612532.335,3463.1
4ac8ab27aa,186337.08,1295.0816666666667
eb994ee79b,1266691.54,6286.0
29d70ec9d8,393211.28,3199.245
7f4e504f65,618625.2822843824,2871.7080000000005
788b68c46d,554708.0892857142,2649.46
4b65c0647e,2022563.1,9171.1
b71e41b8c9,1606626.96,5877.04
9b0ff7a93c,304922.89666666667,2079.32
27d3d39636,278382.58,1820.48
866658e9a3,293791.98,1705.02
06bd0016fe,534323.8420000001,4166.98
fec015824c,944389.46,3898.32
4acc200ca2,235759.52,1389.98
5ffb9e127a,519357.91333333333,5574.274666666667
d72c235a08,184323.92,1167.4266666666667
6917efd0e0,398723.22666666674,2323.88
b0ed251265,263585.36,1323.83
b88fcd0f47,255135.68,1377.06
846276b637,4949783.86,25900.02
2c3f3e5789,295920.99333333335,1811.14
f9c7b6888e,279843.76,2025.04
9b735f15b8,196513.98,1393.22
3f73fd3c3b,326227.86,1463.84
e223c95336,747049.12,3359.68
26fc3376eb,966496.02,4949.12
e20aef1e72,252773.17599999998,1438.8
b542fcfc6c,286928.34,1754.44
6d627959c8,1263807.88,8197.4
7e30e7ae58,842687.78,7162.16
ecc7ade8a5,514791.08,2124.41
6104c83f88,721931.66,3499.54
5fab5d447b,252976.86,1247.68
5227ff73d2,256921.6,1139.7847619047618
b70cdc87ac,358362.3985714286,1655.44
d6769fe249,375533.72,4060.42
380d9f915b,777075.56,3176.77
5f3b7e9c01,611155.96,3383.26
13761e84d4,480367.525,1947.0
9515b82eb6,313363.56,2393.96
eeb6b2ffca,1150196.3,6897.34
2f711c8a53,458676.5866666667,2599.4
009617658d,168956.66666666663,1113.93
4859f1b3df,265816.84,1624.12
0afd76c698,362977.96,2165.76
5ad22ad5fe,492079.39333333337,3032.78
f25b3ba8e9,306893.94,1596.98
ff5244f217,729805.88,3425.74
6547533c26,588279.7323333333,2704.8
320b6d5dce,1029041.92,5573.5
01aadb0471,404500.6,2692.44
91743503bf,356820.0,3011.28
65692a6ef5,702567.4,4251.54
1a2f5a6d21,1427309.4933333334,6294.72
a712d66161,826348.46,3855.08
f6c0016c05,2484887.0,11609.48
bb5eb92e89,577166.66,5404.88
764de112ab,919818.4266666668,4213.1
7fb043d208,317799.78,2144.44
ca1baeb36e,2162145.76,9923.76
01e0bf0a88,1264345.58,10088.02
3a970316d8,953357.44,3981.62
c768a7d7e7,740417.98,3847.5
5bfa70611e,911707.84,5401.4
e6e80f0f5c,665129.98,4689.986666666667
96398ed84d,2011015.38,10457.2
5bddc5a674,369472.36,3078.5
80977661b6,511709.98,2241.06
96265350d9,259392.08,1507.9533333333334
71adf1af20,765925.72,4059.28
d2d6126bd6,950094.62,5797.38
b86fba6eca,1780790.4466666668,9447.9
4b8a565e41,1153208.0,6161.88
f8fe95aaf4,279876.7,1558.24
e5a47efb34,1295239.32,6142.86
e741cd8404,254997.3,1209.12
e09be1c0c4,239531.21333333332,1578.12
1987baad1a,634127.64,9202.9
2a69b5dac6,141628.22,1065.58
a1b997c04b,5117965.92,26299.96
769eaa4a5a,681771.98,4349.84
36b8d8c66b,204513.26,1239.6157142857144
8f8f4425e7,284288.59,71411.98
de570a434d,825677.8,5412.68
528faebd82,442644.76,3388.668888888889
b65c54e467,259752.78,17902.5
f9a910f6d5,1007047.84,5603.82
13dce7dd40,2332742.54,10959.5
bae67e6a6b,1315943.88,5724.0
d5f87f5459,921563.48,2964.4056666666665
0e3081abd2,262079.38,1575.3
7ae7fc82bc,3927481.28,19428.98
41dfdf4e80,733893.94,3042.34
c93c8afd80,1350379.22,5943.86
8345169607,442298.44,2463.62
3a5fb5b68c,479856.46,2252.6966666666667
8c6c8cd2bc,745415.94,3682.24
abb0642021,470683.86,3753.09
d057c9a6f1,1182773.34,10598.8
df0d00b814,661621.0666666667,3950.94
9cf99a2288,243119.2,1743.08
774db75fb3,394735.96,2146.55
6a012100fe,283682.08,5452.92
15ee8a1a5f,727229.94,2839.76
fec9f3caf8,292609.52,1785.0866666666666
0332f40f11,909397.74,10820.78
4dd6bf1137,644061.02,4017.72
e54bf1473b,269737.62,1672.74
24e106b15c,413803.29,2915.2573333333335
698c2c0344,892107.84,3579.42
b0496db563,266419.82,1872.27
c6cc5b808d,347896.64,2197.74
571d23c6e5,1336103.92,8949.7
08cbd2e1cc,890091.9,7200.0
d4c978c96a,308193.2,1730.16
c79ccb885e,1121959.92,6313.1
796edb8ff1,807103.54,5410.8
73dcf670f8,324004.85,2941.7344126984126
578565e7a9,1583330.0,6619.46
85adfb6642,432767.92,3853.24
d351d64dd4,774521.94,3984.54
0ee9b0c6a5,300908.76,1477.165
e79eff2839,182000.0,1216.4706666666666
4ee11e9ccb,1913014.44,10139.406666666666
f7386ffd07,390379.28,18043.784
f9455c4a5b,1273260.6133333333,5703.62
e658b1d99b,744436.0,3695.4683333333332
2efdf551b2,519671.26,2456.02
4e74e19696,580632.3,3073.64
6518d76a1c,765372.96,4112.78
dc727b5c5f,1111879.86,7000.14
5a2fd27760,628977.98,2353.22
8c173fdc0f,1093959.3733333333,6720.18
c1351c0ec6,354535.98,1913.52
374cbccab7,2000654.48,5411.82
354beca446,271941.82,1707.38
dcc57cc190,379677.12,2991.78
f9baae2088,2151519.9,9823.4
b08ba9f0ba,426813.8025,2685.56
1e1ac31407,332510.62,2118.04
5359a9df1c,220750.16,1429.46
5096380f38,2205007.36,9486.88
0335d2a6c8,468502.8,2548.16
97a168c963,417563.82,2390.1
f15422f357,1205399.78,5780.98
e64cc52552,877629.16,4101.96
b27e4a40ef,691725.38,4434.553333333333
476971052e,284199.84,1886.5133333333333
20da9d7696,546321.88,2378.96
2994baf0ad,168593.58,1005.16
a6f97fdf51,704325.84,5427.6
a2dbac5b44,436629.84,1941.38
44ee49ea80,1952229.54,9826.76
70e69b97ba,863870.0,3951.26
99d58a8a41,415123.78,2086.3
d1349ff96c,771532.965,4823.14
c43faca361,250294.66,1584.42
412787cf3c,254063.5,1666.34
89ad1db3ed,940434.78,5240.16
c309117d91,272313.66,1589.44
a73e94d293,846579.82,3916.64
c3ae3a0e2b,158633.8,67976.43
2dbda20c48,2127828.68,10118.6
20f395ac97,271529.6,1577.9
e811a6a473,305731.92,1635.6533333333332
bfa676aa27,341068.0,2858.96
7b911f0f3b,2587934.04,9801.22
14deac4a8d,543342.46,4088.28
f4c548cef9,309924.88,2423.9466666666667
60b8a8cacb,397445.96,2185.1266666666666
e3f9c50611,846069.26,5013.2266666666665
e2238e38c6,673830.32,2929.46
ebb12a7034,1138171.62,5598.98
40a87712f9,506132.06,3104.32
385153be3b,583113.14,2595.04
399e38d034,282416.9733333333,1469.4
a3c3dfe52d,2885778.16,11123.44
824b2a5b02,656851.92,4017.62
7da9450e72,322055.3133333333,2782.2114285714283
949d91a487,1224876.0666666667,5205.28
95758c3892,331564.46,2727.81
f542121215,996869.9,6487.56
c005a30116,577065.92,2943.88
844ec2a145,1638111.98,9344.07
f532182041,749839.88,3337.3
93029173cb,312696.92,1927.14
0943faf414,467445.96,3026.38
df4c090d0f,1093707.84,5978.38
9e1ff0f82d,545252.4133333333,2226.96
e2fd0f656d,1928471.66,13166.98
28fb670c81,227061.98,2588.18
ece69cb197,154155.9,1139.6
b8f44d88e2,391944.0,2246.74
1f249e4ddd,150751.96,1036.0416666666665
9c1525ff1b,396881.24,1908.4266666666665
b8b83d7942,311040.26666666666,18147.84
d1cf52a45d,671566.0,3955.52
4f3c304bd0,1330867.84,5745.82
91046a3245,315806.14,6988.24
b4661ca104,310787.8,1987.24
e78a42b933,274348.06,1598.7
de499994ee,272219.476,2198.06
e9930c2392,959209.74,5549.64
7c56c6b5a5,321157.1,2063.27
f2fbc321e0,802836.9,3165.1
9da89047e1,244411.68,1356.58
1fea7bc839,1057321.86,4784.2
4fc2211476,463286.18,3610.33
a57e50245b,560489.98,3763.78
4bcb6c7593,680581.76,3595.4
9cc9052c06,405918.88,1925.46
1e454a599c,474417.94,2848.34
c609b1d29d,466304.6,3916.17
8a85aed688,752933.94,3158.66
318ccfb8e5,235332.14,1495.3883333333333
a7e1ec1030,268059.988,1420.42
b7e7e5a613,1022171.3,6722.76
6097c1086e,518286.48,2318.52
dbf0452fc8,1415959.92,7973.66
0c9c8660e5,320056.78,1944.98
30871c21d3,1174039.9,4855.94
a99beb49dc,291463.66,2247.636
49eafb8e14,220467.87,1886.3233333333335
90718710c1,483404.72,2240.22
96fe2aa0a3,467881.14,6535.06
f1f266ffb3,416001.82,3065.14
92b4f8348f,1293303.6133333333,6129.04
0044ad8004,243480.28,1404.168
3f6a284e65,309727.3,1803.96
fbe47d93a9,624888.14,2327.52
af026eb2ea,568880.08,3832.71
068e3e96af,283610.36,1542.08
95a71d1c7f,168224.0,1151.02
c732a521a4,273063.04,1535.8733333333334
4c65023387,534158.44,2953.68
57d775e457,796496.6,3384.3
05cd2e3e27,239581.3,1396.7766666666669
ddac8282d8,595000.0,3667.905
55ad304eae,486023.82,2299.36
daee8b50b7,426015.7,1771.66
089c941cf4,270429.64,1542.0
bb25583815,475466.08,3509.82
57d3722c97,673985.18,4131.5
833b9150bb,504185.16,2415.5
eab7f194af,1246447.94,5533.9
6a9293d15d,501181.22,4000.02
78003928ec,329924.5,1713.1933333333334
50734c3bcf,419901.86,2552.9
4ae0d24d4a,440859.82,2916.46
1a2e3950ec,300242.77,5537.64
54afc653af,635404.0,3774.22
4935fe7293,246990.13333333333,1449.2306666666668
553d63b04c,454942.46,2254.98
8d59adde0a,259894.02,1282.22
ae716a3b41,513023.39,2500.0
37e38a31b9,503743.14,2362.66
b771446617,275658.08,1713.3666666666666
c1214935eb,271653.44,1392.08
127794f198,1668155.8,6630.54
7609a15dcb,927653.9,5933.44
6e28c6bed9,1000859.94,5342.08
65e83fbbdc,709061.44,4023.02
eb28d0aac3,188404.52,1084.444761904762
fd40aa1305,185720.48,1264.28
5407289970,309707.76,9941.86
d22a44512b,233026.94,1734.3
9f18530e9d,218287.14,1208.23
a02e3594e4,1700089.94,5872.368571428571
3513a8cf0a,228003.66,1560.8266666666668
535d1f69cd,299980.14,2497.3160000000003
b575c7cd06,279005.3333333333,1334.1
739c73a4ea,513809.46,3684.3
9ab77f46fc,481855.09666666674,2124.22
6bc563c25f,274114.12,26114.18
708d930d58,299025.8742857143,1898.7
3b2221450d,1743240.7,92012.08
614ac544fb,3127739.83,13662.1
cc9deb6a0e,247122.76,1680.78
62e2a2fd40,1259999.9,5781.04
57c66c97f7,580236.86,5334.161666666668
3301843e28,265285.84,1487.2
466f02906a,224076.54,1390.58
254a25ed12,628831.5,4483.81
5c413ab998,1921415.8,8415.68
063a66bc47,350159.8,2901.0
27bd51e91e,872227.7,3900.7
4d40625b00,873941.2533333333,6871.9
9a4cd4fb2f,612713.62,4900.3
dc8ea5a1fe,261897.7,1224.2
67ef923562,244240.06,1436.92
3e44bb9372,224615.78,1088.63
93a84e07af,825762.0,3974.82
45b52ec89d,745765.88,4005.34
249fe9d13a,614445.9,2992.88
bc7d8ad703,471936.37333333335,2680.88
b32e5c8949,158947.06,1054.46
015f8c55f1,554427.86,2756.2
30265ef32d,625604.0,2948.44
2c4e68630d,385649.62,1899.9
1ad486511a,283192.1,1584.32
eae45cb075,1092069.88,7250.22
d5004261e8,3304461.76,24128.6
3ab9844c10,235346.556,1505.16
7e103f9bb5,353433.5,3726.04
153e8d8ebb,551921.94,2321.02
526ba0a13b,595216.1866666668,3413.18
0f6f319d5f,223859.62,1527.98
63347d8593,483288.4,2791.795
8869577374,567121.2933333333,2500.3
ffe503e9bc,583729.78,4691.22
6778e8be87,764609.9,3597.82
c7654725f3,210671.64,5403.3
85f5633784,161022.4,922.2
36b703f483,567799.36,2450.26
bc29afc672,164500.0,15346.7
0f8d4ce11e,293005.9,1860.297
b1acc9b760,318002.92,2138.2
68bc8ea174,443190.92,2374.14
2171a3ec9f,2035445.46,11592.66
dcbc2ddb72,383833.72,2927.72
4127d28509,401435.96,2373.26
e8b172c474,400539.96,2551.51
a477c073cb,988651.9,3640.501333333333
478eacf8eb,198771.92,1327.12
0d2bcd7f66,2041275.6,12685.54
6f08b9d7b4,282056.18,1643.68
89f0948b17,853503.64,3468.9
99f7756e07,622626.8733333333,3249.8
a02b121b36,842547.7,4140.0
501d1b7bdd,4077663.8266666667,12133.091999999999
2b845640d9,1583357.8,9395.88
5854e748be,139026.92,1108.134
f50e407178,396808.64,1766.26
74ce575f6f,491476.84,3342.81
c19169d374,309783.36,1586.26
90cc417540,175139.4,1940.2752380952381
4912f63818,536758.32,2457.326666666667
991e926ee7,370242.56,2013.9666666666665
d9b2a6218e,414664.42,2170.88
6afa99c2d7,1745449.98,9418.6
745f91c0ac,407875.98,2619.7635
5aaa24a785,1027049.5,4908.52
4e3331a176,287615.82,2002.52
47e6e5e045,385269.0113333333,2373.18
f771450bb6,413601.92,2037.54
2abe35fe71,149838.94,1742.4
3cdc61f20f,1552851.98,4087.8
0a73ae3d8c,270957.4,1728.2
77146d321a,130236.4,1456.28
537c9fc99a,1081420.76,5714.08
0a184cc824,2160285.9280000003,12093.46
5ff6cb49ba,144897.12,1100.2
59d49f6c23,823633.94,4624.96
254b096ba0,1236605.92,5090.18
6a35862dec,460571.48,2964.1
5944003454,1637999.82,7641.36
9583dc950f,1929199.02,7466.52
f1f84fd1b6,130871.0,51174.523
1bf0737351,3173449.94,12463.14
0756335cd2,295035.88,2070.7633333333333
4ad302fc82,686627.74,3923.52
91296b5156,157919.94,1154.78
27d8a4fa33,200910.16,1391.68
d89bc26877,525864.26,2545.52
49d039a6ce,199931.18,1316.1
94d50606a6,513490.59,3796.64
2684f8cca9,469506.61333333334,2300.2
ac9207e784,299970.84,1649.04
8ed3c1b624,266554.0,1291.32
72725b4ba0,403661.68,2099.6
ed70c72c52,712095.92,4414.1
d4c331e19f,770328.92,4853.18
2d5de61104,312328.3,2019.48
a72c902ce1,606255.96,2660.48
97663c9156,1135340.0,6832.72
511ed3ffc9,1054343.2,9513.763333333334
c5c920f3da,1590875.74,9291.3
8abe994497,318900.9,1617.32
17d37de3f4,824011.86,9889.74
3d09417881,279932.2,2383.3816666666667
2420907917,961043.8,5566.24
76ede31d65,415310.0,2048.84
77beb07d74,592710.98,2460.04
fff0d52891,152203.3333333333,67976.43
92b78217f1,204672.72,1043.22
deee6e4ee7,259811.78,1876.0333333333335
8780344b62,312511.72,1451.604
aded4a964e,263649.08,1476.42
40b777d016,774900.0,3805.62
063636b7d3,313819.96,2687.51
040a5880bd,332939.16,2212.28
6b8bfe851d,495088.86,2588.54
b8d2dee265,369069.02666666673,1930.22
baf3dc3c07,728479.2,4076.8
c8e7218c39,427232.9,2310.9
f09a8f3ca8,673836.0166666666,3856.56
